# t_epoch pid.x.err pid.y.err pid.z.err pid.w.err joint2.ferr joint2.posfb joint4.posfb
1786041282.525 0.00999594 0.01173571 -0.01260473 0.00739594 -0.01260473 -424.0362 -0.1392 
1786041282.687 -1.00045e-13 0.0163 -0.008798976 0.0026 -0.008798976 -423.7999 -1.660063e-08 
1786041282.847 0.01 0.0083 -0.003718979 0.0026 -0.003718979 -423.805 -1.660063e-08 
1786041283.009 0.005 0.0083 9.101872e-05 0.0026 9.101872e-05 -423.8088 -1.660063e-08 
1786041283.167 0.005 0.0083 0.002631017 0.0026 0.002631017 -423.8114 -1.660063e-08 
1786041283.340 0.005008094 -0.1335533 0.00142149 0.002608313 0.00142149 -423.8141 0.2848968 
1786041283.503 -0.01495516 -0.0275685 -0.01048015 -0.01235516 -0.01048015 -423.9132 1.537476 
1786041283.673 -0.014918 -0.01690214 -0.01079104 -0.012318 -0.01079104 -424.1824 2.812383 
1786041283.834 -0.01488284 -0.01540169 -0.01029713 -0.01728284 -0.01029713 -424.5837 4.019916 
1786041283.994 -0.01484795 -0.01435699 -0.01024701 -0.01724795 -0.01024701 -425.1222 5.219916 
1786041284.151 -0.01481357 -0.0175378 -0.01074482 -0.01221357 -0.01074482 -425.7902 6.404881 
1786041284.310 -0.01477926 -0.01748871 -0.01102348 -0.01717926 -0.01102348 -426.5941 7.589944 
1786041284.468 -0.01474483 -0.01269774 -0.01076544 -0.01214483 -0.01076544 -427.5403 8.782455 
1786041284.626 -0.01471073 -0.01764833 -0.01163851 -0.01211073 -0.01163851 -428.6147 9.967508 
1786041284.789 -0.00967654 -0.01595871 -0.01027773 -0.01207654 -0.01027773 -429.8339 11.15997 
1786041284.961 -0.009639924 -0.01397657 -0.009742054 -0.01203971 -0.009742054 -431.3046 12.45007 
1786041285.135 -0.01460243 -0.01086233 -0.01134585 -0.01200221 -0.01134585 -432.9708 13.7698 
1786041285.295 -0.009568096 -0.01133667 -0.01111244 -0.0119681 -0.01048269 -434.6523 14.98485 
1786041285.457 -0.00953396 -0.01471904 -0.010878 -0.00693396 -0.010878 -436.4595 16.19236 
1786041285.618 -0.009500243 -0.01421056 -0.01024629 -0.006900243 -0.01024629 -438.4039 17.39986 
1786041285.810 -0.009462189 -0.0139997 -0.0101669 -0.01186198 -0.01091477 -440.7902 18.78744 
1786041285.975 -0.009432233 0.1328243 0.03675898 -0.006832233 0.03675898 -442.8298 19.8608 
1786041286.139 0.01056777 0.02482432 0.007932095 0.008167767 0.007932095 -443.2387 19.8608 
1786041286.303 0.01556777 0.01682432 0.008318463 0.01316777 0.008318463 -443.7925 19.8608 
1786041286.466 0.01556777 0.01682432 0.007751501 0.01316777 0.007751501 -444.3386 19.8608 
1786041286.625 0.01556777 0.01682432 0.00781788 0.01316777 0.00781788 -444.872 19.8608 
1786041286.782 0.01556777 0.01682432 0.007724264 0.01316777 0.007724264 -445.3952 19.8608 
1786041286.941 0.01556777 0.01682432 0.008573979 0.01316777 0.008573979 -445.9223 19.8608 
1786041287.105 0.01556777 0.01682432 0.005154103 0.01316777 0.005154103 -445.7176 19.8608 
1786041287.276 0.01556777 0.01682432 0.008730744 0.01816777 0.008564077 -445.7406 19.8608 
1786041287.436 0.01556777 0.01682432 0.009504062 0.01316777 0.009504062 -445.7686 19.8608 
1786041287.595 0.01556777 0.01682432 0.009840715 0.01316777 0.009840715 -445.7953 19.8608 
1786041287.753 0.01556777 0.01682432 0.0100107 0.01316777 0.0100107 -445.8219 19.8608 
1786041287.911 0.01556777 0.01682432 0.009077353 0.01316777 0.009077353 -445.8473 19.8608 
1786041288.069 0.01556777 0.01282432 0.009414005 0.01316777 0.009414005 -445.874 19.8608 
1786041288.229 0.01056777 0.01282432 0.01298069 0.01316777 0.01298069 -445.8674 19.8608 
1786041288.395 0.01556777 0.01682432 0.01675483 0.01316777 0.01675483 -444.3714 19.8608 
1786041288.560 -0.004450789 0.04881244 -0.008460103 -0.002050789 -0.008460103 -441.5456 19.18591 
1786041288.720 -0.01448417 0.0006036301 -0.01140857 -0.01708417 -0.01140857 -439.3816 17.97833 
1786041288.890 -0.01451883 -0.01181671 -0.01012367 -0.01211883 -0.01012367 -437.314 16.73336 
1786041289.080 -0.01455857 -0.01042069 -0.009698497 -0.01215857 -0.009698497 -435.1347 15.31591 
1786041289.245 -0.01459455 -0.0117673 -0.01085634 -0.01219455 -0.01085634 -433.3338 14.04079 
1786041289.413 -0.01463008 -0.01300592 -0.008909446 -0.01223008 -0.008909446 -431.7171 12.78836 
1786041289.579 -0.01466579 -0.0115481 -0.008915357 -0.01226601 -0.008915357 -430.2388 11.52826 
1786041289.744 -0.01470037 -0.01209839 -0.009091066 -0.01230037 -0.009091066 -428.9714 10.32065 
1786041289.909 -0.01473682 -0.008255358 -0.008824023 -0.01233682 -0.008824023 -427.7827 9.060829 
1786041290.072 -0.01477209 -0.01216577 -0.008931082 -0.01237209 -0.008931082 -426.7819 7.838425 
1786041290.233 -0.009806807 -0.008762961 -0.008695673 -0.01240681 -0.008695673 -425.9399 6.638451 
1786041290.392 -0.009841614 -0.00917588 -0.007822678 -0.01244183 -0.007675751 -425.2338 5.430915 
1786041290.555 -0.01487714 -0.01132138 -0.007541848 -0.01247714 -0.007541848 -424.6648 4.215677 
1786041290.721 -0.00991295 -0.005062295 -0.007748962 -0.00751295 -0.007748962 -424.2343 2.97819 
1786041290.908 -0.009951419 -0.01000535 -0.007854977 -0.01255164 -0.007854977 -423.9346 1.65836 
1786041291.079 -0.009991226 -0.007348127 -0.008118436 -0.007591226 -0.008118436 -423.805 0.3009273 
1786041291.251 0.005 -0.0197 9.101872e-05 0.0024 9.101872e-05 -423.8088 -1.137215e-08 
1786041291.414 0.015 0.0083 0.008981014 0.0124 0.008981014 -423.8177 -1.137215e-08 
1786041291.584 0.015 0.0083 0.008981014 0.0124 0.008981014 -423.8177 -1.137215e-08 
1786041291.744 0.015 0.0123 0.008981014 0.0124 0.008981014 -423.8177 -1.137215e-08 
1786041291.911 -2.493765e-05 0.03104122 0.0003132569 -0.002624938 0.0003132569 -423.8446 -0.8624319 
1786041292.081 -0.01006168 -0.002669107 -0.009137822 -0.01266189 -0.009137822 -424.0186 -2.122566 
1786041292.252 -0.01009926 -0.01075113 -0.009447196 -0.007699258 -0.009447196 -424.3627 -3.405006 
1786041292.428 -0.01013766 -0.008135293 -0.008725992 -0.01273766 -0.008725992 -424.8847 -4.724843 
1786041292.597 -0.01017469 -0.008769819 -0.009557927 -0.01277469 -0.009557927 -425.5477 -5.999814 
1786041292.763 -0.01021076 -0.01170489 -0.009292038 -0.007810759 -0.009292038 -426.3478 -7.245052 
1786041292.926 -0.01024651 -0.006967322 -0.008844968 -0.007846514 -0.008844968 -427.2914 -8.482458 
1786041293.086 -0.01028108 -0.01410433 -0.009964745 -0.007881076 -0.00937435 -428.3531 -9.689975 
1786041293.244 -0.0103153 -0.005817009 -0.01039602 -0.0079153 -0.01039602 -429.5304 -10.87494 
1786041293.421 -0.01035195 -0.01341591 -0.009232222 -0.007951954 -0.009232222 -430.9579 -12.15761 
1786041293.596 -0.005390134 -0.005646643 -0.00984063 -0.01299013 -0.00984063 -432.6177 -13.50011 
1786041293.756 -0.01042429 -0.009955698 -0.00936334 -0.008024292 -0.00936334 -434.2573 -14.70751 
1786041293.915 -0.01045805 -0.01043379 -0.01008387 -0.008058051 -0.01008387 -436.0213 -15.90743 
1786041294.072 -0.01049098 -0.005085517 -0.01080696 -0.01309098 -0.01080696 -437.8832 -17.08497 
1786041294.230 -0.01052391 -0.01166554 -0.00996693 -0.008123913 -0.00996693 -439.8885 -18.27 
1786041294.395 -0.005557858 -0.008710747 -0.01026365 -0.008157858 -0.01026365 -442.1059 -19.49985 
1786041294.559 -0.005575397 -0.05888189 0.009429401 -0.003175397 0.009429401 -443.414 -20.1392 
1786041294.720 0.0194246 0.01711811 0.01378244 0.0218246 0.01378244 -443.955 -20.1392 
1786041294.881 0.0194246 0.02111811 0.01257882 0.0218246 0.01257882 -444.4872 -20.1392 
1786041295.043 0.0194246 0.02111811 0.0115352 0.0218246 0.0115352 -445.0294 -20.1392 
1786041295.209 0.0194246 0.01711811 0.01096823 0.0168246 0.01096823 -445.5755 -20.1392 
1786041295.388 0.0144246 0.01711811 0.01056459 0.0168246 0.01056459 -446.1585 -20.1392 
1786041295.559 0.0144246 0.01311811 0.02164114 0.0118246 0.02164114 -446.3907 -20.1392 
1786041295.725 0.009424603 0.01311811 0.005147881 0.0118246 0.005147881 -446.2283 -20.1392 
1786041295.883 0.0144246 0.01311811 0.007691199 0.0118246 0.007691199 -446.2575 -20.1392 
1786041296.052 0.0144246 0.01311811 0.009067849 0.0168246 0.009067849 -446.2867 -20.1392 
1786041296.216 0.0144246 0.01311811 0.009674501 0.0118246 0.009674501 -446.3147 -20.1392 
1786041296.376 0.0194246 0.01711811 0.01061449 0.0168246 0.01061449 -446.3426 -20.1392 
1786041296.536 0.0194246 0.01711811 0.01252114 0.0168246 0.01323781 -446.366 -20.1392 
1786041296.699 0.0144246 0.01711811 0.03028807 0.0168246 0.03028807 -445.9068 -20.1392 
1786041296.858 0.01442645 -0.08011857 0.02831067 0.01197645 0.02831067 -443.7643 -20.07158 
1786041297.036 -0.01553931 -0.03157781 -0.01368662 -0.01293931 -0.01417652 -440.8573 -18.81911 
1786041297.200 -0.01550377 -0.01896101 -0.01159716 -0.01290377 -0.01159716 -438.6437 -17.54413 
1786041297.364 -0.01546966 -0.02172955 -0.01063496 -0.01786945 -0.01032614 -436.6498 -16.31415 
1786041297.531 -0.01543491 -0.01800979 -0.00925102 -0.01283491 -0.00925102 -434.7969 -15.08416 
1786041297.702 -0.01539869 -0.01645478 -0.01064167 -0.01279847 -0.01064167 -433.0036 -13.79407 
1786041297.872 -0.01536205 -0.02183591 -0.009292375 -0.01276205 -0.009292375 -431.3793 -12.51185 
1786041298.043 -0.0153263 -0.01737382 -0.008684415 -0.01272608 -0.009419643 -429.934 -11.25183 
1786041298.222 -0.01528802 -0.01933639 -0.009969474 -0.01268781 -0.009969474 -428.5675 -9.916386 
1786041298.383 -0.01025154 -0.01139203 -0.007596418 -0.01265154 -0.007596418 -427.4372 -8.656859 
1786041298.543 -0.0102171 -0.01666203 -0.008323423 -0.0126171 -0.008323423 -426.505 -7.456762 
1786041298.701 -0.01018257 -0.01189247 -0.007705416 -0.01258257 -0.007705416 -425.7113 -6.271757 
1786041298.859 -0.01014817 -0.01661083 -0.00724811 -0.007548174 -0.00724811 -425.0585 -5.086839 
1786041299.016 -0.01011393 -0.01575077 -0.008461771 -0.01251393 -0.008461771 -424.5429 -3.909231 
1786041299.176 -0.01007899 -0.01327947 -0.007403176 -0.01247899 -0.007403176 -424.1581 -2.709179 
1786041299.339 -0.0100438 -0.01519114 -0.007931478 -0.0124438 -0.007931478 -423.9104 -1.501788 
1786041299.503 -0.01000771 -0.0119357 -0.007113167 -0.01240771 -0.007113167 -423.805 -0.2642765 
1786041299.667 -1.00045e-13 0.0363 -0.001178981 0.0026 -0.001178981 -423.8076 -1.660063e-08 
1786041299.829 0.015 0.0163 0.006441015 0.0076 0.006441015 -423.8152 -1.660063e-08 
1786041299.986 0.015 0.0123 0.007711015 0.0076 0.007711015 -423.8164 -1.660063e-08 
1786041300.143 0.015 0.0163 0.006441015 0.0126 0.006441015 -423.8152 -1.660063e-08 
1786041300.301 0.015 0.0163 0.007711015 0.0126 0.007711015 -423.8164 -1.660063e-08 
1786041300.459 0.015 0.0163 0.007711015 0.0126 0.007711015 -423.8164 -1.660063e-08 
1786041300.619 0.015 0.0163 0.007711015 0.0126 0.007711015 -423.8164 -1.660063e-08 
1786041300.777 0.015 0.0163 0.008981014 0.0176 0.008981014 -423.8177 -1.660063e-08 
1786041300.958 0.01500424 0.02692218 -0.004030636 0.01260424 -0.004030636 -424.0135 0.1451 
1786041301.121 0.01500424 0.01492218 0.002705728 0.01260424 0.002705728 -424.5736 0.1451 
1786041301.286 0.01000424 0.01092218 0.007218764 0.01260424 0.007218764 -425.1247 0.1451 
1786041301.457 0.01000424 0.01092218 0.007131786 0.007604238 0.007131786 -425.7013 0.1451 
1786041301.631 0.01500424 0.01492218 0.008631477 0.01260424 0.008631477 -426.2728 0.1451 
1786041301.797 0.01500424 0.01892218 0.01078784 0.01760424 0.01078784 -426.8342 0.1451 
1786041301.964 0.01500424 0.02292218 0.004150192 0.01760424 0.004150192 -426.6206 0.1451 
1786041302.130 0.02000424 0.02692218 0.01277794 0.02260424 0.01261127 -426.6526 0.1451 
1786041302.298 0.02500424 0.03092218 0.01382126 0.02760424 0.01382126 -426.6818 0.1451 
1786041302.462 0.03000424 0.03092218 0.01569791 0.02760424 0.01569791 -426.711 0.1451 
1786041302.624 0.02500424 0.03092218 0.01520123 0.02760424 0.01520123 -426.7376 0.1451 
1786041302.782 0.03000424 0.03092218 0.01544066 0.03260424 0.01544066 -426.7643 0.1451 
1786041302.946 0.03000424 0.03492218 0.03292136 0.03260424 0.03292136 -426.5165 0.1451 
1786041303.105 0.02500424 0.03092218 0.01509232 0.02760424 0.01509232 -424.5607 0.1451 
1786041303.267 -1.00045e-13 -0.0437 -0.01641897 0.0024 -0.01641897 -423.7923 1.477024e-08 
1786041303.441 -1.00045e-13 -0.0077 -0.004988979 -0.0026 -0.004988979 -423.8037 1.477024e-08 
1786041303.603 -0.005 -0.0117 -0.007528977 -0.0126 -0.007528977 -423.8012 1.477024e-08 
1786041303.768 -0.009999964 -0.01853314 -0.008779056 -0.01134996 -0.008779056 -423.8 0.00119068 
1786041303.941 -0.0199678 -0.04114816 -0.01315638 -0.0223678 -0.01315638 -423.8547 1.102366 
1786041304.114 -0.01992971 -0.02096413 -0.01383832 -0.02232971 -0.01383832 -424.077 2.407438 
1786041304.279 -0.01989274 -0.0250725 -0.01302019 -0.02229274 -0.01302019 -424.4529 3.674924 
1786041304.442 -0.01985757 -0.02570097 -0.0126212 -0.02225757 -0.0126212 -424.9558 4.882369 
1786041304.601 -0.01982225 -0.02384731 -0.01204324 -0.01722225 -0.01204324 -425.6048 6.097427 
1786041304.764 -0.01978787 -0.02474152 -0.0124599 -0.01718787 -0.0124599 -426.3744 7.28242 
1786041304.935 -0.01975013 -0.0222757 -0.01278521 -0.01715013 -0.01278521 -427.379 8.587231 
1786041305.097 -0.01971488 -0.02164812 -0.01321953 -0.01711488 -0.01321953 -428.4687 9.809919 
1786041305.257 -0.01468041 -0.0181043 -0.01274879 -0.01708019 -0.01274879 -429.6866 11.0174 
1786041305.421 -0.01464544 -0.02031986 -0.01187827 -0.01704544 -0.01187827 -431.0531 12.23241 
1786041305.580 -0.01461126 -0.01870579 -0.01263114 -0.01201126 -0.01263114 -432.539 13.43238 
1786041305.747 -0.0145762 -0.01537337 -0.01131231 -0.01697599 -0.01131231 -434.2268 14.67751 
1786041305.909 -0.01454176 -0.02487277 -0.01104126 -0.01194176 -0.01104126 -436.0137 15.89244 
1786041306.067 -0.01450816 -0.01504631 -0.01262808 -0.01190816 -0.01262808 -437.9124 17.0924 
1786041306.227 -0.01447477 -0.0160167 -0.01232031 -0.01187477 -0.01232031 -439.9469 18.29245 
1786041306.384 -0.01444223 -0.01466528 -0.01181936 -0.01184223 -0.01181936 -442.0729 19.46995 
1786041306.543 -0.009423675 0.06239334 0.01180944 -0.01182368 0.01180944 -443.4038 20.1451 
1786041306.700 0.01057632 0.01839334 0.007595827 0.008176325 0.007595827 -443.9195 20.1451 
1786041306.861 0.01057632 0.01439334 0.007978875 0.008176325 0.007978875 -444.4465 20.1451 
1786041307.025 0.01057632 0.01439334 0.007888579 0.008176325 0.007888579 -444.9964 20.1451 
1786041307.186 0.01557632 0.01439334 0.008114952 0.01317632 0.008114952 -445.54 20.1451 
1786041307.347 0.01557632 0.01839334 0.00945133 0.01317632 0.00945133 -446.0747 20.1451 
1786041307.517 0.01557632 0.01839334 0.01933443 0.01317632 0.01933443 -446.5001 20.1451 
1786041307.684 0.01557632 0.01839334 0.006391236 0.01317632 0.006391236 -446.2487 20.1451 
1786041307.858 0.02057632 0.02239334 0.01179788 0.01817632 0.01179788 -446.2829 20.1451 
1786041308.026 0.01557632 0.01839334 0.01123787 0.01317632 0.01123787 -446.3109 20.1451 
1786041308.190 0.01557632 0.01839334 0.01090785 0.01817632 0.01090785 -446.3375 20.1451 
1786041308.351 0.01557632 0.01839334 0.01024451 0.01817632 0.01024451 -446.3642 20.1451 
1786041308.517 0.01557632 0.01839334 0.01101782 0.01317632 0.01101782 -446.3922 20.1451 
1786041308.688 0.01557632 0.01439334 0.01980119 0.01817632 0.01980119 -446.3539 20.1451 
1786041308.851 0.01057632 0.01439334 0.01595877 0.01317632 0.01595877 -444.6736 20.1451 
1786041309.010 -0.009445322 0.03666207 -0.0165013 -0.01204532 -0.0165013 -441.8606 19.35757 
1786041309.168 -0.01447809 -0.004783653 -0.01281622 -0.01707809 -0.01281622 -439.7372 18.17267 
1786041309.325 -0.01451088 -0.01560327 -0.012334 -0.01711088 -0.012334 -437.7534 16.99517 
1786041309.484 -0.01954408 -0.01871753 -0.01142616 -0.01714408 -0.01142616 -435.8878 15.81007 
1786041309.652 -0.01457917 -0.0127022 -0.01199535 -0.01717917 -0.01199535 -434.0679 14.56518 
1786041309.818 -0.01961488 -0.01531633 -0.01107664 -0.01721488 -0.01107664 -432.3762 13.30517 
1786041309.976 -0.01464886 -0.01054565 -0.01075502 -0.01224886 -0.01075502 -430.9132 12.11261 
1786041310.134 -0.01468277 -0.01380302 -0.01020979 -0.01228277 -0.01020979 -429.5937 10.92768 
1786041310.293 -0.01471682 -0.01114553 -0.01054039 -0.01231682 -0.009813577 -428.4011 9.735187 
1786041310.459 -0.01475207 -0.01049544 -0.009135294 -0.01735207 -0.009135294 -427.3267 8.520207 
1786041310.624 -0.01478852 -0.01279748 -0.00954538 -0.01238852 -0.00954538 -426.3615 7.260173 
1786041310.790 -0.009824423 -0.01238426 -0.00877598 -0.01242442 -0.00877598 -425.564 6.022647 
1786041310.950 -0.01485953 -0.01508422 -0.008982378 -0.01245953 -0.008982378 -424.9277 4.814964 
1786041311.108 -0.01489427 -0.009373887 -0.008588601 -0.01249427 -0.008588601 -424.4387 3.622533 
1786041311.265 -0.01492861 -0.01051172 -0.008947313 -0.01252861 -0.008947313 -424.0908 2.445151 
1786041311.426 -0.01496364 -0.01241453 -0.008061024 -0.01256364 -0.008061024 -423.8761 1.245149 
1786041311.588 -0.01499775 -0.06859611 -0.007817136 -0.01259775 -0.007817136 -423.8012 0.07691454 
1786041311.750 -0.005 -0.0197 -0.00244898 -0.0026 -0.00244898 -423.8063 -1.137215e-08 
1786041311.909 -1.00045e-13 -0.0037 0.003901017 0.0024 0.003901017 -423.8126 -1.137215e-08 
1786041312.067 -1.00045e-13 -0.0037 0.006441015 0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041312.224 0.005 -0.0037 0.006441015 0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041312.381 0.005 -0.0037 0.006441015 0.0024 0.006441015 -423.8152 -1.137215e-08 
1786041312.550 -1.511428e-05 0.06291455 0.002113335 -0.002615333 0.002113335 -423.8243 -0.5248098 
1786041312.709 -0.01005059 -0.001157709 -0.008648266 -0.01265059 -0.008648266 -423.9462 -1.732535 
1786041312.875 -0.01008627 -0.007794823 -0.01065245 -0.01268627 -0.01065245 -424.223 -2.955035 
1786041313.039 -0.01012278 -0.0110379 -0.008900553 -0.01272278 -0.008900553 -424.6612 -4.207533 
1786041313.199 -0.0101577 -0.009018926 -0.009807267 -0.0127577 -0.009807267 -425.2213 -5.407518 
1786041313.360 -0.01019234 -0.01376899 -0.009307364 -0.01279256 -0.009307364 -425.9223 -6.607469 
1786041313.520 -0.01022754 -0.01008664 -0.01023944 -0.007827544 -0.01023944 -426.7669 -7.814891 
1786041313.680 -0.01026221 -0.008581589 -0.009350142 -0.007862214 -0.009350142 -427.7473 -9.014925 
1786041313.847 -0.01029763 -0.01236093 -0.01026643 -0.007897631 -0.01026643 -428.8941 -10.24509 
1786041314.030 -0.01033592 -0.00550512 -0.01009117 -0.00793656 -0.01009117 -430.3292 -11.60242 
1786041314.201 -0.01037338 -0.009708818 -0.009983353 -0.007973378 -0.009983353 -431.8557 -12.89245 
1786041314.368 -0.01040958 -0.007182541 -0.01014473 -0.008009583 -0.01014473 -433.5194 -14.16744 
1786041314.554 -0.01044812 -0.007593483 -0.009515468 -0.008048117 -0.009515468 -435.4714 -15.53243 
1786041314.720 -0.005483882 -0.009043954 -0.01016687 -0.008083882 -0.01016687 -437.4514 -16.80765 
1786041314.913 -0.01052128 -0.01064751 -0.00955723 -0.008121697 -0.00955723 -439.7399 -18.17244 
1786041315.097 -0.01056087 -0.005876924 -0.009529755 -0.008161077 -0.009529755 -442.2989 -19.58992 
1786041315.266 0.00443164 -0.01892607 0.009073321 0.00183164 0.009073321 -443.0673 -19.8549 
1786041315.472 0.01443164 0.005073933 0.009152975 0.01183164 0.009152975 -443.7074 -19.8549 
1786041315.651 0.01443164 0.01307393 0.009389305 0.01183164 0.009389305 -444.3309 -19.8549 
1786041315.827 0.00943164 0.009073933 0.00946564 0.01183164 0.00946564 -444.9444 -19.8549 
1786041315.988 0.00943164 0.009073933 0.008898679 0.01183164 0.008898679 -445.4905 -19.8549 
1786041316.147 0.00943164 0.009073933 0.01878178 0.01183164 0.01878178 -445.9159 -19.8549 
1786041316.307 0.00943164 0.009073933 -0.004848064 0.00683164 -0.004848064 -445.6386 -19.8549 
1786041316.474 0.00943164 0.009073933 0.007108577 0.00683164 0.007108577 -445.6784 -19.8549 
1786041316.635 0.00443164 0.009073933 0.007881896 0.01183164 0.007881896 -445.7064 -19.8549 
1786041316.793 0.00443164 0.009073933 0.006948548 0.01183164 0.006948548 -445.7318 -19.8549 
1786041316.967 0.00943164 0.009073933 0.006721867 0.00683164 0.006721867 -445.7597 -19.8549 
1786041317.133 0.00443164 0.005073933 0.006495185 0.00683164 0.006495185 -445.7876 -19.8549 
1786041317.302 0.00443164 0.005073933 0.02504873 0.00683164 0.02504873 -445.4268 -19.8549 
1786041317.470 0.004434165 -0.1092181 0.0277437 0.007034165 0.0277437 -443.1509 -19.76308 
1786041317.636 -0.005531744 -0.02815344 -0.01230785 -0.007931744 -0.01230785 -440.3607 -18.52753 
1786041317.796 -0.0104984 -0.01673037 -0.009348615 -0.007898189 -0.009591277 -438.2906 -17.31998 
1786041317.955 -0.01046483 -0.01905945 -0.009404731 -0.007864833 -0.009404731 -436.3767 -16.12746 
1786041318.122 -0.01043064 -0.01317919 -0.009558559 -0.007830642 -0.009558559 -434.5632 -14.91242 
1786041318.291 -0.01039434 -0.01814669 -0.008843628 -0.007794341 -0.008843628 -432.8004 -13.62232 
1786041318.456 -0.005358912 -0.0125228 -0.007881258 -0.007758912 -0.007881258 -431.2383 -12.38484 
1786041318.619 -0.01032353 -0.0142164 -0.007450886 -0.007723529 -0.007450886 -429.8312 -11.14751 
1786041318.782 -0.01028886 -0.01589535 -0.008145907 -0.007688858 -0.008547152 -428.5904 -9.932422 
1786041318.947 -0.01025319 -0.01283959 -0.007745578 -0.007652976 -0.007745578 -427.474 -8.694911 
1786041319.111 -0.005217626 -0.01615145 -0.0077066 -0.007617626 -0.0077066 -426.5152 -7.47244 
1786041319.269 -0.01018305 -0.008041636 -0.007626705 -0.007583048 -0.007626705 -425.7138 -6.272301 
1786041319.426 -0.005148609 -0.01340469 -0.007899056 -0.007548609 -0.007899056 -425.0636 -5.094897 
1786041319.593 -0.005112577 -0.01108433 -0.007661056 -0.007512577 -0.007661056 -424.5251 -3.857428 
1786041319.765 -0.01007671 -0.009001751 -0.006955878 -0.007476711 -0.006955878 -424.1378 -2.627546 
1786041319.965 -0.005032488 -0.007039212 -0.006460265 -0.00743205 -0.006460265 -423.8609 -1.097244 
1786041320.132 -0.005000005 0.1451708 -0.00625898 -0.007400005 -0.00625898 -423.8025 -0.0001440246 
1786041320.300 -0.005 0.0163 -0.00244898 -0.0024 -0.00244898 -423.8063 9.541763e-09 
1786041320.495 -0.005 0.0083 0.002631017 0.0026 0.002631017 -423.8114 9.541763e-09 
1786041320.663 0.005 0.0083 0.007711015 0.0076 0.007711015 -423.8164 9.541763e-09 
1786041320.822 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 9.541763e-09 
1786041320.984 0.005 0.0083 0.007711015 0.0026 0.007711015 -423.8164 9.541763e-09 
1786041321.146 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 9.541763e-09 
1786041321.315 0.01 0.0123 0.007711015 0.0076 0.007711015 -423.8164 9.541763e-09 
1786041321.491 0.01000866 0.03503351 -0.005233035 0.007608656 -0.005233035 -423.9348 0.2967 
1786041321.662 0.01000866 0.01503351 0.004839981 0.01260866 0.004839981 -424.519 0.2967 
1786041321.822 0.01500866 0.01503351 0.007606353 0.01260866 0.007606353 -425.0651 0.2967 
1786041321.979 0.01000866 0.01503351 0.008782736 0.01260866 0.008782736 -425.5896 0.2967 
1786041322.144 0.01000866 0.01503351 0.00805578 0.007608656 0.00805578 -426.1255 0.2967 
1786041322.309 0.01000866 0.01103351 0.006855479 0.007608656 0.006855479 -426.6843 0.2967 
1786041322.475 0.005008656 0.007033513 0.01457879 0.007608656 0.01457879 -426.7565 0.2967 
1786041322.637 0.01000866 0.01103351 -0.0002078383 0.007608656 -0.0002078383 -426.6538 0.2967 
1786041322.795 0.01000866 0.01103351 0.002502146 0.007608656 0.002502146 -426.683 0.2967 
1786041322.953 0.005008656 0.007033513 0.005545463 0.007608656 0.005545463 -426.7122 0.2967 
1786041323.114 0.005008656 0.007033513 0.005715449 0.007608656 0.005715449 -426.7389 0.2967 
1786041323.278 0.005008656 0.007033513 0.006155434 0.007608656 0.006155434 -426.7669 0.2967 
1786041323.442 0.01000866 0.01103351 0.006928752 0.002608656 0.006928752 -426.7948 0.2967 
1786041323.605 0.01000866 0.007033513 0.01190544 0.007608656 0.01190544 -426.7857 0.2967 
1786041323.772 0.01000866 0.007033513 0.01453294 0.007608656 0.01453294 -425.2401 0.2967 
1786041323.933 0.005002674 0.105529 -0.02273219 0.007402674 -0.02273219 -423.791 0.09170599 
1786041324.099 0.01 -0.0077 -0.00244898 0.0074 -0.00244898 -423.8063 -1.137215e-08 
1786041324.276 0.01 0.0043 0.006441015 0.0074 0.006441015 -423.8152 -1.137215e-08 
1786041324.453 -0.004968492 -0.02932739 -0.003876857 -0.007368273 -0.003876857 -423.8624 1.087696 
1786041324.614 -0.009932403 -0.01376924 -0.00937892 -0.007332403 -0.00937892 -424.0605 2.317564 
1786041324.773 -0.009897656 -0.01791596 -0.009328461 -0.007297656 -0.009328461 -424.3983 3.509953 
1786041324.932 -0.009863172 -0.01194481 -0.00926998 -0.007263172 -0.00926998 -424.8707 4.694946 
1786041325.103 -0.009827005 -0.01135134 -0.009559021 -0.007227005 -0.009559021 -425.5134 5.939946 
1786041325.265 -0.009790702 -0.01662137 -0.01006774 -0.0121907 -0.01006774 -426.3109 7.192471 
1786041325.424 -0.009756231 -0.01205727 -0.01013989 -0.01215602 -0.009886813 -427.2177 8.392443 
1786041325.581 -0.009722082 -0.01411698 -0.01053793 -0.01212208 -0.01053793 -428.2413 9.570007 
1786041325.741 -0.004688052 -0.01347313 -0.009706292 -0.01208805 -0.009887695 -429.4148 10.76246 
1786041325.898 -0.00965394 -0.01223253 -0.009445471 -0.00705394 -0.009445471 -430.7153 11.94765 
1786041326.055 -0.004620405 -0.01296561 -0.009923294 -0.007020405 -0.009923294 -432.139 13.12495 
1786041326.213 -0.00458703 -0.00757582 -0.009803365 -0.006986818 -0.009803365 -433.7049 14.30996 
